filename,field,p_low,p_high
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0107.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0108.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0109.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0110.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0111.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0112.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0113.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0114.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0115.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0116.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0117.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0118.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0119.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0120.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0121.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0122.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0123.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0124.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0125.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0126.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0127.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0128.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
