Source_Name,z_best,Size,angular_size,L_144,Mass_median,flag_mass,fri,frii,hybrid,spiral,relaxed,cshaped,sshaped,misaligned,wings,xshaped,straight,multihotspots,continuous,banding,onesided,restarted,cluster,merger,diffuse,unknown,featurecount,hasanyone,hasanytwo,hasall,has_exactly_1,has_exactly_2,se,ms,em
ILTJ170455.93+443223.5,0.4136473,338.08308558220784,61.66206010115688,4.351364020966104e+25,11.379624366760254,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False
ILTJ170459.34+345232.2,0.1960223,535.3048407096061,164.8104543390462,1.1649201342432025e+25,10.60996437072754,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ170503.75+384037.3,0.4270596504211426,536.3853601842328,95.99621213181705,6.755835654076078e+27,11.1204252243042,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ170507.98+422755.8,0.8707014,576.5345315317687,74.72350494711013,2.699850436288065e+26,11.07501220703125,True,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,5,True,True,True,False,False,True,True,True
ILTJ170516.72+350151.2,0.916976,619.0549996336844,79.0391997992728,4.523475602160971e+26,11.64441204071045,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,True,False,False,True,False,False,False,False
ILTJ170517.88+394025.2,0.811419,1024.677974076767,135.820570064583,3.220035901191133e+27,11.466323852539062,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,3,True,False,False,True,False,False,False,False
ILTJ170541.72+365629.5,0.507723,706.4884497856394,114.80094863255582,2.8953112195490103e+26,10.061578750610352,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,True,False,False,True,False,False,False,False
ILTJ170553.85+430100.8,0.2530329525470733,415.26023772678144,105.26510405744784,6.2494411687597625e+25,11.108789443969728,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ170600.04+364237.7,0.721843,470.998531431981,65.1205122775003,9.059117540788044e+26,11.156306266784668,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ170605.39+312101.9,0.2240999490022659,364.9918754894825,101.31182252238035,1.297788129321219e+25,11.269160270690918,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,3,True,False,False,True,False,False,False,False
ILTJ170617.88+691028.1,0.3124085,748.9060582088327,163.51657567019217,3.6440253297370416e+25,11.4795503616333,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ170633.87+361456.1,0.9169999957084656,1650.5362312504244,210.73428870184583,5.86982615220863e+26,,False,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,7,True,True,False,False,True,True,False,False
ILTJ170647.71+321423.1,0.9696708,576.7182240592058,72.5538659462576,4.060334993886809e+27,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ170732.73+420947.3,0.369307279586792,564.4480748701599,110.39665931552908,1.3942926397246188e+26,,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,7,True,True,False,False,True,False,False,True
ILTJ170759.74+440239.8,0.4779036,493.43212950575656,82.83653823279336,8.956692575182367e+25,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ170804.35+383703.8,1.016256,874.9453026354346,108.84070475880638,2.3925733245141224e+27,11.19170379638672,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,True,False,False,True,False,False,False,False
ILTJ170817.74+361330.9,0.1652476340532302,372.6420317262857,131.5883357649462,2.009099074623263e+25,11.180315971374512,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,5,True,False,False,True,False,False,False,False
ILTJ170818.28+341442.0,0.3181357979774475,600.6133030358651,129.5311268257347,2.6975305133472303e+25,,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,3,True,True,False,False,True,False,False,True
ILTJ170836.37+370024.8,0.7145853,653.3737860665545,90.69127597502224,2.6590717932996857e+26,11.136337280273438,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
ILTJ170847.46+382702.6,0.9984087,639.5580645714647,79.88794296389504,4.690824646181088e+26,11.465401649475098,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ170850.56+610724.5,0.6457184,638.517834645474,92.4119795090381,2.5758566804482303e+26,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ170851.56+661009.5,0.2124026,282.1729111613354,81.60726413637045,1.3834864809584102e+25,11.07041072845459,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ170855.90+284857.4,0.2002786993980407,436.01316421080185,131.99495632618374,3.475480921486872e+25,11.609261512756348,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,3,True,True,False,False,True,True,False,False
ILTJ170857.22+391029.5,0.7938448,531.2352312541299,70.94018175060192,2.8890551646478396e+26,10.89991569519043,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ170909.54+371248.1,0.7127204,659.1017504099665,91.57995894888109,2.750104366714839e+26,10.773643493652344,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ170915.37+360327.2,0.6449389,602.6451132552572,87.2658933894165,2.4525777832282076e+26,11.226162910461426,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ170948.69+360245.1,0.4751559,574.7872104681801,96.80095409606945,1.2152588884875904e+26,,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,3,True,True,False,False,True,False,False,True
ILTJ170948.75+361515.5,0.8108768,899.519576185381,119.25755177118084,5.152447949382208e+26,11.299846649169922,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,5,True,False,False,True,False,False,False,False
ILTJ171004.46+303324.9,0.4294605255126953,512.0990087782166,91.34871448977646,4.890919559930364e+25,11.51846408843994,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ171015.00+610008.7,1.193034,1142.4442262661753,137.8710230507701,5.581657720966596e+26,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ171033.66+371020.0,0.9597088,535.0957256948986,67.49405367099901,2.063134427962168e+27,11.125988006591797,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ171036.51+400644.1,1.208606,809.1023830600666,97.4581268969557,1.1197035231837958e+27,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ171036.61+461108.8,0.6540217,604.2275053706602,86.96884287553004,9.952611255587094e+26,11.216297149658203,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,4,True,False,False,True,False,False,False,False
ILTJ171040.24+424000.8,0.1683471351861953,522.2766830861981,181.6521660861287,1.6624961772431015e+26,11.623031616210938,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,5,True,False,False,True,False,False,False,False
ILTJ171040.29+353052.7,0.5078533291816711,978.7947817230944,159.02787715854504,1.81679773646262e+26,11.456929206848145,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ171040.64+342218.1,0.0852602571249008,151.75013679629438,94.87948047308775,1.33051821118634e+24,11.292439460754396,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False
ILTJ171052.47+333155.3,0.3670385777950287,538.2233426810335,105.67992443012275,5.232684827925517e+25,,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,True,False,False,True,False,False,False,False
ILTJ171106.89+394140.2,0.0622286349534988,808.7448175427107,674.4387275041634,2.729064448755244e+25,,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5,True,False,False,True,False,False,False,False
ILTJ171107.35+294433.0,0.2737962305545807,1276.847119665646,305.6949982717566,5.974911427618822e+25,11.28630828857422,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ171111.80+451030.5,0.6443758606910706,345.58918771274745,50.06195675632584,3.1540369371838355e+26,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ171117.67+601927.8,0.8431254,630.5944371665485,82.5480915367324,1.129665103611267e+27,11.257946014404297,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ171128.43+300816.0,0.9952901,905.5498444688706,113.197458316859,4.699030986771509e+26,11.607778549194336,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ171145.23+600813.6,0.251336,618.853866024312,157.65176722199402,1.934830639587229e+25,11.407112121582031,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ171158.87+341818.7,0.2572937,966.6330543793432,242.05736400599335,2.2316722085419543e+25,,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,3,True,True,False,False,True,True,False,False
ILTJ171201.86+401137.3,0.2097429037094116,299.2236651970927,87.38542240009734,2.9007974952227857e+25,11.295544624328612,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ171203.84+362901.9,1.067147,645.9325301493371,79.50642680224102,1.1120490739171144e+27,11.25363540649414,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ171204.00+431634.0,0.4627121,672.7758729242273,114.9874635139835,1.9058929109077704e+27,11.076024055480955,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ171220.30+425221.7,0.5923781,737.9089960491112,111.03441501115098,2.4499076169096958e+26,11.25007152557373,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ171225.09+290953.5,0.1988243460655212,490.0170570664628,149.1935744034157,7.89710034242045e+25,11.352010726928713,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,True,False,False,True,False,False,False,False
ILTJ171227.29+355757.9,0.4598132,1681.9138408613385,288.48076523106783,4.171461549942764e+26,11.084214210510254,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ171227.76+455849.2,0.205388,326.54828097664483,96.93117837047376,1.388923448146578e+26,11.001372337341309,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,3,True,False,False,True,False,False,False,False
ILTJ171235.83+393529.5,0.2164505422115326,1010.4504827472774,288.0169272787148,1.5686679642037872e+25,11.551037788391112,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ171236.48+291611.5,0.2011337131261825,576.3065429549993,173.88537274929695,8.732710549135899e+24,11.534505844116213,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ171253.45+415314.0,0.9061862,578.355401915293,74.08834853544919,4.927477416379356e+27,11.414620399475098,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ171312.08+390351.0,0.164591982960701,1698.7877467303258,601.8341251089718,1.177273385525302e+25,11.50406265258789,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ171314.92+452342.6,0.6084272,808.0165911514057,120.08691629192504,4.114007280291133e+26,11.35068416595459,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ171320.65+444437.1,0.2949649,1500.9801567747395,340.9552829573307,3.375217844197051e+25,11.576563835144045,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ171323.11+325613.2,0.101579375565052,471.1693743962766,251.95783904688471,8.395789354598863e+24,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ171324.31+462027.8,0.8039672,590.4834511793689,78.51166597765312,7.315063959440037e+26,11.26384162902832,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False
ILTJ171325.02+382546.7,0.9155483,1105.5050750529372,141.2089430511317,3.192228267858875e+26,11.569452285766602,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ171337.19+395942.8,0.2079295,1480.507771617803,435.2876861976701,4.974058037251089e+25,11.198833465576172,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ171359.49+424020.1,0.5213306546211243,1104.0393526718092,176.9381935463107,1.2556118213802353e+26,11.68437385559082,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ171423.42+385005.3,0.3984309136867523,1034.550285852285,193.01031034681185,6.273902541245353e+25,11.5833740234375,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5,True,False,False,True,False,False,False,False
ILTJ171424.60+413403.0,1.0318500995635986,302.4588171946994,37.49646782088308,4.266696083194639e+27,10.689004898071287,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ171439.96+321502.0,0.3775930106639862,1653.056009726051,318.82079730914216,5.904542197222699e+25,11.23086643218994,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ171451.20+380906.4,0.7032912373542786,215.0321739410464,30.035512970026108,2.842504760448464e+26,11.815412521362305,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ171508.12+464105.2,0.2771141,563.6826913499905,133.79852216716762,6.209016037334673e+25,10.987144470214844,True,False,True,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,6,True,True,True,False,False,True,True,True
ILTJ171508.46+361949.1,0.5540000200271606,470.06218872113885,73.05101204444668,2.191624179732013e+26,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ171516.38+352734.7,0.5594763,759.0255390403371,117.3874091729075,8.370083404088768e+25,11.258505821228027,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ171517.74+340131.8,0.4591442,470.5466336982096,80.77403812300982,3.0962369066954085e+26,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ171518.24+325927.9,0.5813855,496.87205404419865,75.4296671958836,2.0753217942123312e+26,11.137932777404783,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False
ILTJ171523.24+313816.0,1.05032,650.1798119616974,80.2948654441448,1.0555718163808234e+27,11.209348678588867,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ171527.87+373911.0,0.3869276,453.6782040220046,86.1784237566526,6.383665240366092e+25,10.968713760375977,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ171539.34+683006.5,0.9563202,1714.179152241525,216.41374132101168,8.572994147226643e+26,11.540386199951172,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4,False,False,False,False,False,False,False,False
ILTJ171545.27+411952.9,0.7292696,293.25168570544696,40.38599995963339,6.839960981446768e+26,11.159683227539062,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ171610.94+341251.1,0.3200746476650238,2174.598512588847,467.0634500762371,6.36191891645296e+25,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ171625.84+291812.3,0.2798980176448822,365.65567548382046,86.17930094321956,3.150436587390939e+25,11.435468673706056,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,True,False,False,True,False,False,False,False
ILTJ171638.77+355246.1,0.8807782,467.0990340609644,60.33165255079548,2.390570479883721e+26,11.299993515014648,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ171642.82+465643.1,0.8036133,781.5082236697507,103.9261354883204,7.628193157814379e+26,11.22492218017578,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,8,True,False,False,True,False,False,False,False
ILTJ171654.88+362548.7,0.6444622874259949,1252.075403482551,181.36473563988173,1.8507905565533517e+26,11.916306495666504,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ171659.41+321443.5,0.1106849685311317,99.08273294778198,49.13453955232744,3.0071842832004566e+24,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ171724.30+373522.4,0.0890180990099906,379.0564476443138,227.9834210881197,1.0087144081214625e+25,,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,4,True,False,False,True,False,False,False,False
ILTJ171742.02+661112.0,1.069844,724.6517383685344,89.14988713312692,1.7530314844350313e+27,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ171749.03+442801.7,0.893032,522.0797403004029,67.16030913578439,3.7974544036312535e+27,11.597968101501465,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ171804.26+661441.6,1.241828,742.4343164045649,89.09817372826032,1.0285298107009448e+27,11.39803409576416,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ171819.08+400117.4,0.2171591,304.3411656933953,86.53153914386682,5.487037834281008e+25,,False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,7,True,True,True,False,False,True,True,True
ILTJ171826.79+673718.5,0.0807647,112.49678138355202,73.86591264692048,1.6170571656792404e+25,9.13504123687744,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ171826.85+390547.8,0.9044653,942.077733361957,120.74692419704444,3.3868101023155234e+26,11.258394241333008,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ171833.52+324843.1,0.3328347,511.1976987271423,106.96051887390888,1.9917382128740155e+26,,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,3,True,True,False,False,True,True,False,False
ILTJ171834.38+343818.5,1.20629,512.1988438010297,61.71243266178702,9.364919175168092e+26,11.190765380859377,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ171847.99+683332.3,0.4543656,1070.4417007134018,184.84154222520948,5.81872554875047e+25,11.261419296264648,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ171850.91+391514.7,0.3458671867847442,447.5874099032108,91.31249113853036,1.1516301501302894e+26,11.42187213897705,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,False,False,False,False,False,False
ILTJ171902.48+325554.6,0.1097442507743835,275.3310665066716,137.557750269695,5.80252976838713e+24,11.011116981506348,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,True,False,False,True,False,False,False,False
ILTJ171906.82+344137.5,0.919888,624.9305432446612,79.71934313060727,1.1495822231019398e+27,11.501553535461426,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ171924.30+304505.9,0.5095126628875732,1219.654771536898,197.8209129051487,3.0750990204154596e+26,11.15497589111328,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,4,True,True,True,False,False,True,True,True
ILTJ171938.46+291848.2,1.367269,679.8680245729705,80.76771470685881,6.713150179922028e+27,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ171959.14+322402.1,0.4195139,738.5176625025247,133.57064671572786,4.289695507003081e+25,9.481534957885742,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ172009.76+382550.5,0.4535690546035766,760.0285456187693,131.37074364367328,6.810805560110776e+26,11.63845157623291,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False
ILTJ172050.69+335740.5,0.3672534,1354.2494306311323,265.80746833061096,3.882646817089594e+25,11.06983757019043,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ172059.47+380657.4,0.7114505,1302.0437414702833,181.04119796837924,3.18319084995432e+26,11.249360084533691,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ172100.90+323332.8,1.362013,1446.1756357155446,171.85862414929127,1.297559344023407e+27,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ172101.46+303830.5,0.7457978,589.9480714676334,80.5627150366514,3.305824587052201e+26,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ172105.53+401420.4,0.3578267,634.6072464100381,126.64594713017908,1.5309766204692638e+26,11.292476654052734,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,True,False,False,True,False,False,False,False
ILTJ172109.18+354228.7,0.2829999923706054,1020.3116324714532,238.60162641068905,4.025298935567275e+26,11.060184478759766,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
ILTJ172111.64+423617.9,0.540385,2047.1304684137203,322.1181070670883,1.0633524332436734e+26,10.87733268737793,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ172126.12+370420.3,0.3950304985046386,402.75867535751,75.53531998174057,7.167154215993254e+25,11.46004867553711,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ172131.78+290405.2,0.2425053,279.6349803870476,73.14550830896815,1.3016083481872643e+25,11.05222988128662,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False
ILTJ172207.50+330642.6,0.1055565,413.9948042716978,214.0149534553308,1.5011907619265768e+25,11.359570503234863,True,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,6,True,True,True,False,False,True,True,True
ILTJ172216.07+320851.7,0.228895,1022.4912881601804,279.2956875483157,3.866177144916096e+25,11.376424789428713,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ172218.90+310323.4,0.3058255314826965,348.5304120411669,77.21507086091444,2.0022912814147075e+26,,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,True,False,False,True,False,False,False,False
ILTJ172230.71+330342.0,0.1068843,427.47877972049366,218.57178967680665,3.2366782146229976e+24,11.3074369430542,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ172232.98+292915.3,0.9594372,661.1610196345734,83.40128680234015,4.682671297450947e+26,,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,True,False,False,True,False,False,False,False
ILTJ172240.18+663244.4,0.8211407,1111.853859375538,146.7946330445211,2.208444951494896e+26,11.41468334197998,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ172243.06+392314.8,1.137325,246.9619063584045,30.034386800411227,7.540249428692743e+26,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ172247.14+320948.1,0.2216756,561.1441121005175,157.05416699699362,1.6063491741631335e+25,11.231337547302246,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ172250.92+320546.2,0.2657146,386.3447684387208,94.50962511577376,1.5737263106687948e+25,10.6259126663208,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5,True,False,False,True,False,False,False,False
ILTJ172258.94+343848.9,0.9165151,209.12708628292484,26.704487236290078,3.0069500030426277e+26,11.605615615844728,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ172308.69+301715.6,0.6672006,608.1833858915929,86.80043108258889,9.305958334509632e+26,11.140731811523438,False,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,8,True,True,True,False,False,True,True,True
ILTJ172319.63+450756.3,0.2488642,1597.1392364819808,409.8402534474793,1.6879675743875464e+25,11.586750984191896,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,4,True,False,False,True,False,False,False,False
